Dataset,AUC-ROC,AUC-PR
data/NAB/ec2_cpu_utilization_24ae8d.test.csv,0.5066475473870318,0.17723545932235643
data/NAB/ambient_temperature_system_failure.test.csv,0.5161748336304632,0.1066965221804774
data/GutenTAG/poly-type-trend/test.csv,0.503030808080808,0.010027902311589452
data/NASA-SMAP/G-4.test.csv,0.532258064516129,0.5341579596943262
data/NAB/rds_cpu_utilization_e47b3b.test.csv,0.5031173334429779,0.10559841118567365
data/NAB/ec2_cpu_utilization_77c1ca.test.csv,0.5431453407790976,0.12059576965576359
data/NAB/ec2_network_in_5abac7.test.csv,0.5619187902509438,0.15150809646466562
data/GutenTAG/cbf-diff-count-1/test.csv,0.4664308080808081,0.008900227876529557
data/NASA-MSL/T-8.test.csv,0.5222854138126669,0.15100097526514614
data/GutenTAG/poly-diff-count-4/test.csv,0.5163538796855106,0.03545462489144642
data/GutenTAG/poly-diff-count-5/test.csv,0.508952511938198,0.07738511089145547
data/NAB/ec2_network_in_257a54.test.csv,0.5189868354385372,0.1294515352542081
data/NASA-MSL/P-14.test.csv,0.7612861101854782,0.15401027430516367
data/GutenTAG/cbf-diff-count-4/test.csv,0.4990900524388753,0.0331203238447034
data/NAB/exchange-4_cpc_results.test.csv,0.5410382580883257,0.1390848637222622
data/NormA/Discords_marotta_valve_tek_14.test.csv,0.6845777231766442,0.1711177614377946
data/NAB/iio_us-east-1_i-a2eb1cd9_NetworkIn.test.csv,0.46634977476517314,0.09322324783952424
data/NAB/TravelTime_387.test.csv,0.485842080003711,0.1046980002336572
data/NASA-SMAP/E-7.test.csv,0.5714901808346878,0.15416839878074853
data/NAB/ec2_request_latency_system_failure.test.csv,0.5290334620294255,0.10302983375287589
data/NAB/art_daily_nojump.test.csv,0.5070763022167035,0.1023842885375619
data/GutenTAG/ecg-type-platform/test.csv,0.4989156565656565,0.010362908489141504
data/GutenTAG/cbf-diff-count-3/test.csv,0.5370524660095786,0.02941507349129402
data/GutenTAG/rw-type-platform/test.csv,0.0,0.005
data/NASA-MSL/F-4.test.csv,0.4461522942489314,0.01805574237614796
data/NASA-MSL/P-10.test.csv,0.7747030139179656,0.16265601108787403
data/NASA-MSL/T-4.test.csv,0.5289855072463768,0.5436449569531878
data/GutenTAG/cbf-same-count-5/test.csv,0.511979052631579,0.05085834245768878
data/GutenTAG/poly-combined-diff-3/test.csv,0.5513992155730407,0.01147815333879497
data/GutenTAG/cbf-same-count-1/test.csv,0.4398545454545455,0.008551657979952693
data/GutenTAG/cbf-position-end/test.csv,0.5300434343434344,0.01578678628475718
data/NAB/ec2_cpu_utilization_5f5533.test.csv,0.5174783794525992,0.11426116869847322
data/GutenTAG/cbf-same-count-2/test.csv,0.4970783163265306,0.019107457402474055
data/NAB/TravelTime_451.test.csv,0.48837738263063746,0.099284090003707
data/NAB/ec2_cpu_utilization_53ea38.test.csv,0.5323252881597521,0.1152324792511956
data/NASA-MSL/F-5.test.csv,0.5095895655411374,0.13677367731009454
data/KDD-TSAD/248_UCR_Anomaly_weallwalk.test.csv,0.22291444167556662,0.00038144644491913335
data/NASA-SMAP/S-1.test.csv,0.39199337524127764,0.0507150999323447
data/NormA/Discords_marotta_valve_tek_17.test.csv,0.8107336886802134,0.15023358218450755
data/GutenTAG/cbf-combined-diff-1/test.csv,0.533593085106383,0.08298839427722082
data/NAB/art_daily_jumpsdown.test.csv,0.48591611412614266,0.11555805933783582
data/GutenTAG/poly-diff-count-3/test.csv,0.5421958987590875,0.03656288927030519
data/KDD-TSAD/069_UCR_Anomaly_DISTORTEDinsectEPG5.test.csv,0.05854193677071906,5.296049147336087e-05
data/KDD-TSAD/107_UCR_Anomaly_NOISEinsectEPG3.test.csv,0.5190621230398069,0.005341552627379962
data/GutenTAG/cbf-same-count-10/test.csv,0.4883751526251526,0.09273928371231938
data/KDD-TSAD/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3.test.csv,0.5775342720386636,0.00475446570926449
data/GutenTAG/ecg-noise-30%/test.csv,0.5400424242424242,0.011907197810141892
data/GutenTAG/sinus-same-count-5/test.csv,0.4952991578947368,0.048381834763343845
data/NormA/Discords_patient_respiration1.test.csv,0.6619420634920635,0.09583328533289898
data/NASA-SMAP/E-9.test.csv,0.551159505819297,0.36889077458501807
data/GutenTAG/cbf-type-amplitude/test.csv,0.5363141414141415,0.010448777904374948
data/GutenTAG/sinus-same-count-10/test.csv,0.5162090900954821,0.098333508401814
data/NAB/art_increase_spike_density.test.csv,0.5,0.5499751984126984
data/KDD-TSAD/159_UCR_Anomaly_TkeepSecondMARS.test.csv,0.5847952188433821,0.001286358334432483
data/GutenTAG/ecg-noise-50%/test.csv,0.5085868686868686,0.010402009648313369
data/generated_data/dataset_0.test.csv,0.43799182175021106,0.03053632375350345
data/generated_data/dataset_1.test.csv,0.539515161024595,0.03294951245665844
data/generated_data/dataset_2.test.csv,0.47685530733471077,0.03910029339622231
data/generated_data/dataset_3.test.csv,0.5685340050377833,0.0185009700613078
data/generated_data/dataset_4.test.csv,0.5627786144578314,0.009258057962657202
data/generated_data/dataset_5.test.csv,0.6427545163659907,0.033499336176034
data/generated_data/dataset_6.test.csv,0.5414553924050632,0.013831781907648097
data/generated_data/dataset_7.test.csv,0.41304671457905545,0.02022898108916881
data/generated_data/dataset_8.test.csv,0.48170886580408623,0.011265031432822368
data/generated_data/dataset_9.test.csv,0.27435717858929465,0.00029111031870985047
data/generated_data/dataset_10.test.csv,0.7629371447676363,0.009196499014227038
data/generated_data/dataset_11.test.csv,0.6060735718182527,0.03216842414499131
data/generated_data/dataset_12.test.csv,0.18335847159376573,0.00275
data/generated_data/dataset_13.test.csv,0.5455760169698335,0.01545869233737134
data/generated_data/dataset_14.test.csv,0.7282089801368721,0.007933956086869793
data/generated_data/dataset_15.test.csv,0.18334174659262997,0.00475
data/generated_data/dataset_16.test.csv,0.5591364559406105,0.038962966391243165
data/generated_data/dataset_17.test.csv,0.6044228830645161,0.05122366815016143
data/generated_data/dataset_18.test.csv,0.5555825670849379,0.044664334873436046
data/generated_data/dataset_19.test.csv,0.5259056860742255,0.030723410702799322
