Dataset,AUC-ROC,AUC-PR
data/NAB/ec2_cpu_utilization_77c1ca.test.csv,0.5337825225113112,0.12049709038993828
data/NAB/ec2_network_in_5abac7.test.csv,0.5652023155198123,0.15456285619444265
data/GutenTAG/cbf-diff-count-1/test.csv,0.2767585858585858,0.0062262291629046305
data/NASA-MSL/T-8.test.csv,0.5224376271327162,0.16157952210530288
data/GutenTAG/poly-diff-count-4/test.csv,0.6253122646133673,0.04535470083457376
data/GutenTAG/poly-diff-count-5/test.csv,0.6100448430959272,0.0510478999136407
data/NAB/ec2_network_in_257a54.test.csv,0.6159203466423975,0.16889913392624906
data/NASA-MSL/P-14.test.csv,0.8456095596258514,0.7219925520738267
data/GutenTAG/cbf-diff-count-4/test.csv,0.5648888692501436,0.03612655469415642
data/NAB/exchange-4_cpc_results.test.csv,0.5254192807643416,0.1378457064160409
data/NormA/Discords_marotta_valve_tek_14.test.csv,0.7307808218275716,0.12053037706221914
data/NAB/iio_us-east-1_i-a2eb1cd9_NetworkIn.test.csv,0.5754074831962029,0.15407216697411458
data/NAB/TravelTime_387.test.csv,0.6092383750907674,0.17738248835811077
data/NASA-SMAP/E-7.test.csv,0.6131427933172853,0.1899525565288404
data/NAB/ec2_request_latency_system_failure.test.csv,0.5222451613510266,0.13801186196383303
data/NAB/art_daily_nojump.test.csv,0.37690044424326513,0.07459627968012822
data/GutenTAG/ecg-type-platform/test.csv,0.33285959595959597,0.0067753070378985016
data/GutenTAG/cbf-diff-count-3/test.csv,0.6207827075460538,0.03989320059143358
data/GutenTAG/rw-type-platform/test.csv,0.312020202020202,0.007234843003906815
data/NASA-MSL/F-4.test.csv,0.7169690779712594,0.04495797639100608
data/NASA-MSL/P-10.test.csv,0.8601470191408795,0.7218057572810208
data/NASA-MSL/T-4.test.csv,0.4662442987072571,0.21758827551274193
data/GutenTAG/cbf-same-count-5/test.csv,0.5396136842105262,0.049734967412655394
data/GutenTAG/poly-combined-diff-3/test.csv,0.6266608917442672,0.014561353941530457
data/GutenTAG/cbf-same-count-1/test.csv,0.7724303030303029,0.022946270109529283
data/GutenTAG/cbf-position-end/test.csv,0.967850505050505,0.12952080072205957
data/NAB/ec2_cpu_utilization_5f5533.test.csv,0.5137974041637542,0.11814306460763455
data/GutenTAG/cbf-same-count-2/test.csv,0.8503816326530612,0.07356304048085703
data/NAB/TravelTime_451.test.csv,0.5565315768898156,0.13376591633338664
data/NAB/ec2_cpu_utilization_53ea38.test.csv,0.5393428861203624,0.13603495571386998
data/NASA-MSL/F-5.test.csv,0.48000161567627464,0.11127490090129387
data/KDD-TSAD/248_UCR_Anomaly_weallwalk.test.csv,0.7756615640204105,0.0013185654008438818
data/NASA-SMAP/S-1.test.csv,0.7541275022830577,0.5903329411059337
data/NormA/Discords_marotta_valve_tek_17.test.csv,0.7253389906609196,0.09035709963979686
data/GutenTAG/cbf-combined-diff-1/test.csv,0.5960108156028369,0.0805170500835905
data/NAB/art_daily_jumpsdown.test.csv,0.5716413205724221,0.36095101258310525
data/GutenTAG/poly-diff-count-3/test.csv,0.5118874451093852,0.1348546166190849
data/KDD-TSAD/069_UCR_Anomaly_DISTORTEDinsectEPG5.test.csv,0.5884112895183006,0.00012112403100775194
data/KDD-TSAD/107_UCR_Anomaly_NOISEinsectEPG3.test.csv,0.5111158021712907,0.005936378476232764
data/GutenTAG/cbf-same-count-10/test.csv,0.6324367521367521,0.20103926624644475
data/KDD-TSAD/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3.test.csv,0.7608699289000418,0.00977809718132615
data/GutenTAG/ecg-noise-30%/test.csv,0.36553434343434343,0.0070942285453403035
data/GutenTAG/sinus-same-count-5/test.csv,0.48275915789473683,0.05160882036988819
data/NormA/Discords_patient_respiration1.test.csv,0.6416603174603175,0.3835539774410131
data/NASA-SMAP/E-9.test.csv,0.7357398467321747,0.1580078555599951
data/GutenTAG/cbf-type-amplitude/test.csv,0.5968686868686868,0.018253834658111222
data/GutenTAG/sinus-same-count-10/test.csv,0.4961611859094477,0.09862772449486856
data/NAB/art_increase_spike_density.test.csv,0.504830470287941,0.13396367593770347
data/KDD-TSAD/159_UCR_Anomaly_TkeepSecondMARS.test.csv,0.5347073299349623,0.0009132214874104332
data/GutenTAG/ecg-noise-50%/test.csv,0.3835232323232323,0.007319129718162561
data/generated_data/dataset_0.test.csv,0.5751032114790504,0.04538199062143848
data/generated_data/dataset_1.test.csv,0.5021781142535859,0.07646501432437533
data/generated_data/dataset_2.test.csv,0.7207707580061984,0.27879301655981537
data/generated_data/dataset_3.test.csv,0.6649618807724602,0.17947575809704452
data/generated_data/dataset_4.test.csv,0.51210968875502,0.004440015209550483
data/generated_data/dataset_5.test.csv,0.60708972970281,0.03159579877443924
data/generated_data/dataset_6.test.csv,0.5559052151898735,0.018681151117276848
data/generated_data/dataset_7.test.csv,0.532267611751698,0.02809476066422481
data/generated_data/dataset_8.test.csv,0.4940056855920721,0.12881456449611395
data/generated_data/dataset_9.test.csv,0.29590795397698844,0.00030163477643506534
data/generated_data/dataset_10.test.csv,0.7353226345703778,0.008915973293539384
data/generated_data/dataset_11.test.csv,0.5676054087756215,0.019842582165394335
data/generated_data/dataset_12.test.csv,0.991151332327803,0.19230769230769232
data/generated_data/dataset_13.test.csv,0.5649843254303467,0.09436431546168182
data/generated_data/dataset_14.test.csv,0.6640427307628108,0.004646581054365401
data/generated_data/dataset_15.test.csv,0.9915194346289752,0.26536312849162014
data/generated_data/dataset_16.test.csv,0.5704312726788507,0.06453485677815729
data/generated_data/dataset_17.test.csv,0.5744871471774193,0.2000674170237037
data/generated_data/dataset_18.test.csv,0.5982839528811814,0.1782756802853985
data/generated_data/dataset_19.test.csv,0.5591132837200252,0.04165963043401972
